drug_abbreviation,product_identifier,code,product_name,tags,label,drug_event_subconcept
DP_HEPATOTOX,PRODCODEID,13116641000033115,Gilenya 0.25mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12379041000033113,Golimumab 50mg/0.5ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5989641000033117,Simponi 50mg/0.5ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5989541000033118,Simponi 50mg/0.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12379141000033112,Golimumab 50mg/0.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9069241000033119,Simponi 100mg/1ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12378941000033116,Golimumab 100mg/1ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12444241000033111,Tremfya 100mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12444141000033116,Guselkumab 100mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12875641000033118,Tremfya 100mg/1ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12875541000033119,Guselkumab 100mg/1ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1916241000033110,Remicade 100mg powder for concentrate for solution for infusion vials,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1916141000033115,Infliximab 100mg powder for solution for infusion vials,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11749341000033114,Flixabi 100mg powder for concentrate for solution for infusion vials,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12886741000033110,Zessly 100mg powder for concentrate for solution for infusion vials,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,10213341000033118,Remsima 100mg powder for concentrate for solution for infusion vials,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,10229141000033111,Inflectra 100mg powder for concentrate for solution for infusion vials,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11667341000033116,Taltz 80mg/1ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11667141000033119,Ixekizumab 80mg/1ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11667041000033118,Ixekizumab 80mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11667241000033114,Taltz 80mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1898841000033117,Arava 10mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1898541000033119,Leflunomide 10mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1898641000033118,Leflunomide 20mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1898941000033113,Arava 20mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1899041000033116,Arava 100mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,1898741000033110,Leflunomide 100mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9158541000033112,Leflunomide 15mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4187641000033118,Lenalidomide 10mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4188041000033111,Revlimid 10mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4187541000033119,Lenalidomide 5mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4187941000033113,Revlimid 5mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4187741000033110,Lenalidomide 15mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4188141000033110,Revlimid 15mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4188241000033115,Revlimid 25mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4187841000033117,Lenalidomide 25mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,8839141000033119,Lenalidomide 2.5mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,8839241000033114,Revlimid 2.5mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,10494841000033114,Revlimid 20mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,10494741000033116,Lenalidomide 20mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,10494541000033112,Lenalidomide 7.5mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,10494641000033113,Revlimid 7.5mg capsules,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,870341000033115,Maxtrex 2.5mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,900241000033114,Methotrexate 2.5mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,902541000033110,Methotrexate 10mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,870241000033113,Maxtrex 10mg tablets,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,2924041000033115,Methotrexate 10mg/5ml oral solution,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3836441000033117,Methotrexate 10mg/5ml oral suspension,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,2873641000033115,Methotrexate 15mg/5ml oral solution,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3836541000033116,Methotrexate 15mg/5ml oral suspension,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,2668441000033113,Methotrexate 2.5mg/5ml oral suspension,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3868841000033111,Methotrexate 7.5mg/5ml oral suspension,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,6037041000033116,Methotrexate 30mg/0.6ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,6037141000033117,Metoject 30mg/0.6ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,13151041000033111,Methofill 30mg/0.6ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9290741000033112,Methotrexate 10mg/0.2ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291741000033119,Metoject PEN 10mg/0.2ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12396841000033119,Methofill 10mg/0.2ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12396941000033110,Methofill 12.5mg/0.25ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291841000033112,Metoject PEN 12.5mg/0.25ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9290841000033119,Methotrexate 12.5mg/0.25ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9290941000033110,Methotrexate 15mg/0.3ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291941000033116,Metoject PEN 15mg/0.3ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397041000033111,Methofill 15mg/0.3ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397141000033110,Methofill 17.5mg/0.35ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9292041000033110,Metoject PEN 17.5mg/0.35ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291041000033117,Methotrexate 17.5mg/0.35ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291141000033118,Methotrexate 20mg/0.4ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9292141000033114,Metoject PEN 20mg/0.4ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397241000033115,Methofill 20mg/0.4ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397341000033113,Methofill 22.5mg/0.45ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9292241000033119,Metoject PEN 22.5mg/0.45ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291241000033113,Methotrexate 22.5mg/0.45ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291341000033115,Methotrexate 25mg/0.5ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9292341000033112,Metoject PEN 25mg/0.5ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397441000033119,Methofill 25mg/0.5ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397541000033118,Methofill 27.5mg/0.55ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9292441000033118,Metoject PEN 27.5mg/0.55ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291441000033114,Methotrexate 27.5mg/0.55ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291541000033110,Methotrexate 30mg/0.6ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9292541000033117,Metoject PEN 30mg/0.6ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397641000033117,Methofill 30mg/0.6ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12397741000033114,Methofill 7.5mg/0.15ml solution for injection pre-filled injector,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9291641000033111,Metoject PEN 7.5mg/0.15ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,9290641000033115,Methotrexate 7.5mg/0.15ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12189841000033119,Methotrexate 10mg/0.4ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190741000033119,Nordimet 10mg/0.4ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190841000033112,Nordimet 12.5mg/0.5ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12189941000033110,Methotrexate 12.5mg/0.5ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190141000033118,Methotrexate 15mg/0.6ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190941000033116,Nordimet 15mg/0.6ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12191041000033114,Nordimet 17.5mg/0.7ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190241000033113,Methotrexate 17.5mg/0.7ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190341000033115,Methotrexate 20mg/0.8ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12191141000033113,Nordimet 20mg/0.8ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12191241000033118,Nordimet 22.5mg/0.9ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190441000033114,Methotrexate 22.5mg/0.9ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190541000033110,Methotrexate 25mg/1ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12191341000033111,Nordimet 25mg/1ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12190641000033111,Methotrexate 7.5mg/0.3ml solution for injection pre-filled disposable devices,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,12191441000033117,Nordimet 7.5mg/0.3ml solution for injection pre-filled pens,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11032641000033110,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11032941000033115,Zlatal 10mg/0.4ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,4020841000033119,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11033041000033113,Zlatal 12.5mg/0.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3906941000033111,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11033141000033112,Zlatal 15mg/0.6ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,6071841000033115,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11033241000033117,Zlatal 17.5mg/0.7ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,8112741000033111,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11033341000033110,Zlatal 20mg/0.8ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11032741000033118,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11033441000033116,Zlatal 22.5mg/0.9ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3835441000033114,Methotrexate 25mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11033541000033115,Zlatal 25mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11032541000033114,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,11032841000033111,Zlatal 7.5mg/0.3ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3869741000033110,Methotrexate 10mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3870241000033118,Metoject 10mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,6526241000033113,Ebetrex 10mg/1ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,6526341000033115,Ebetrex 15mg/1.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3870341000033111,Metoject 15mg/1.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3869841000033117,Methotrexate 15mg/1.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3869941000033113,Methotrexate 20mg/2ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3870441000033117,Metoject 20mg/2ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3870541000033116,Metoject 25mg/2.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3870041000033114,Methotrexate 25mg/2.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3869641000033118,Methotrexate 7.5mg/0.75ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,3870141000033113,Metoject 7.5mg/0.75ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,6526441000033114,Ebetrex 7.5mg/0.75ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5079741000033111,Metoject 10mg/0.2ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5079041000033113,Methotrexate 10mg/0.2ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,13150241000033110,Methofill 10mg/0.2ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5079141000033112,Methotrexate 15mg/0.3ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5079941000033114,Metoject 15mg/0.3ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,13150441000033111,Methofill 15mg/0.3ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5080041000033113,Metoject 20mg/0.4ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5079241000033117,Methotrexate 20mg/0.4ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,13150641000033113,Methofill 20mg/0.4ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5079341000033110,Methotrexate 25mg/0.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5080141000033112,Metoject 25mg/0.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,13150841000033114,Methofill 25mg/0.5ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5079641000033119,Metoject 7.5mg/0.15ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,5078841000033112,Methotrexate 7.5mg/0.15ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,13150141000033115,Methofill 7.5mg/0.15ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
DP_HEPATOTOX,PRODCODEID,6380841000033115,Methotrexate 12.5mg/0.25ml solution for injection pre-filled syringes,narrow,DP_proxy,Drugs with hepatoxic potential (EXCLUDING PARACETAMOL)
